"";"Matriculado";"Sexo";"Tipo";"Region";"Egreso";"Nem";"Ranking";"Matematicas";"Lenguaje"
"166429";1;0;0;"Valparaiso";2023;1000;1000;897;837
"166430";0;0;1;"Maule";2021;443;443;0;0
"166431";1;1;0;"Metropolitana";2019;779;797;797;726
"166432";0;0;0;"Metropolitana";2022;636;636;731;759
"166433";0;1;0;"Metropolitana";2010;419;442;0;0
"166434";0;0;1;"Metropolitana";2023;672;688;489;506
"166435";1;1;0;"Metropolitana";2022;708;708;0;0
"166436";1;0;0;"Metropolitana";2023;814;822;963;1000
"166437";1;1;0;"Araucania";2023;708;709;575;759
"166438";1;1;0;"Antofagasta";2023;900;939;897;738
"166439";1;0;1;"Coquimbo";2022;582;582;669;636
"166440";1;1;0;"Los Rios";2015;636;659;600;689
"166441";0;0;1;"Metropolitana";2023;411;411;436;489
"166442";1;1;0;"Maule";2023;823;845;478;600
"166443";1;1;0;"Metropolitana";2022;742;820;785;742
"166444";1;0;0;"OHiggins";2023;886;897;939;784
"166445";0;1;0;"Metropolitana";2023;636;636;600;397
"166446";1;0;0;"Metropolitana";2023;785;786;549;582
"166447";1;0;0;"Biobio";2023;643;643;669;584
"166448";0;1;0;"Coquimbo";2023;816;819;0;0
"166449";0;1;0;"Metropolitana";2017;671;664;657;799
"166450";1;1;0;"Metropolitana";2023;808;811;513;641
"166451";1;1;0;"Metropolitana";2023;742;780;489;519
"166452";1;0;0;"Biobio";2023;495;495;576;519
"166453";0;1;1;"Biobio";2023;644;660;505;405
"166454";0;1;1;"Los Lagos";2023;560;563;0;0
"166455";1;1;0;"Metropolitana";2023;722;744;505;669
"166456";1;1;0;"Arica";2022;699;699;599;519
"166457";1;0;0;"Coquimbo";2023;689;712;505;576
"166458";0;0;1;"OHiggins";2023;538;538;0;0
"166459";0;1;0;"Maule";2023;785;807;0;0
"166460";0;0;0;"Tarapaca";2019;608;608;489;686
"166461";1;1;0;"Metropolitana";2021;650;659;523;707
"166462";0;0;1;"Metropolitana";2023;582;593;513;481
"166463";0;0;0;"Biobio";2023;463;463;535;540
"166464";0;0;1;"Tarapaca";2023;523;523;600;711
"166465";0;0;0;"Metropolitana";2023;479;479;478;449
"166466";1;1;0;"Metropolitana";2022;685;698;607;679
"166467";1;0;0;"Tarapaca";2023;842;880;761;802
"166468";1;0;0;"Los Rios";2023;736;736;717;607
"166469";0;0;0;"Valparaiso";2023;736;736;465;600
"166470";1;1;0;"Biobio";2023;722;722;696;726
"166471";0;1;1;"Los Rios";2017;616;616;489;481
"166472";0;1;1;"Metropolitana";2023;574;578;669;738
"166473";1;0;0;"Biobio";2023;879;883;897;802
"166474";1;0;1;"Biobio";2023;538;538;535;636
"166475";1;1;0;"Antofagasta";2023;628;629;628;625
"166476";1;0;0;"Biobio";2021;808;812;797;676
"166477";0;1;0;"Metropolitana";2023;785;785;585;600
"166478";0;1;1;"Metropolitana";2022;587;595;0;0
"166479";0;1;0;"Biobio";2017;483;499;593;679
"166480";0;0;0;"Biobio";2023;802;827;362;378
"166481";1;0;0;"Maule";2023;680;680;705;563
"166482";1;0;0;"Metropolitana";2023;942;972;679;554
"166483";0;1;0;"Valparaiso";2023;928;981;563;620
"166484";1;0;0;"Los Rios";2023;799;826;657;774
"166485";1;0;0;"Maule";2022;708;716;785;689
"166486";0;0;0;"Tarapaca";2021;708;706;827;636
"166487";1;1;0;"OHiggins";2023;828;832;593;636
"166488";0;0;0;"Nuble";2021;877;897;403;473
"166489";0;0;0;"Metropolitana";2023;793;856;549;699
"166490";0;0;0;"Nuble";2021;907;946;0;0
"166491";0;1;0;"Metropolitana";2023;572;572;413;378
"166492";1;0;0;"Metropolitana";2023;757;759;696;582
"166493";1;1;0;"Metropolitana";2023;886;1000;696;802
"166494";1;1;0;"Atacama";2022;628;668;585;584
"166495";0;0;0;"Metropolitana";2023;537;537;0;0
"166496";1;1;0;"Metropolitana";2023;821;821;761;738
"166497";0;1;1;"Metropolitana";2020;474;474;465;434
"166498";0;1;1;"Los Lagos";2015;560;560;478;625
"166499";1;0;1;"Maule";2022;450;450;593;519
"166500";0;0;0;"Metropolitana";2023;657;657;513;625
"166501";1;0;1;"Metropolitana";2023;560;568;535;625
"166502";1;1;0;"Metropolitana";2023;870;889;505;519
"166503";1;1;0;"Coquimbo";2022;722;741;549;519
"166504";1;1;0;"Metropolitana";2023;893;898;1000;857
"166505";1;0;0;"OHiggins";2023;699;699;861;799
"166506";1;1;0;"Valparaiso";2023;722;852;513;584
"166507";1;0;1;"Maule";2016;481;481;575;669
"166508";0;0;1;"Metropolitana";2023;652;660;607;524
"166509";0;0;1;"Metropolitana";2023;418;418;0;0
"166510";0;0;0;"Valparaiso";2023;664;672;478;554
"166511";0;1;0;"Valparaiso";2023;671;732;403;481
"166512";1;1;0;"Los Lagos";2022;837;859;0;788
"166513";0;1;0;"Metropolitana";2023;577;577;0;0
"166514";1;1;0;"Araucania";2023;650;843;523;476
"166515";1;1;0;"Metropolitana";2023;851;872;535;656
"166516";0;1;0;"Metropolitana";2023;757;757;535;607
"166517";1;0;0;"Metropolitana";2023;886;918;963;878
"166518";0;0;0;"Nuble";2023;757;763;628;582
"166519";0;0;0;"Metropolitana";2023;785;944;498;463
"166520";1;0;0;"Antofagasta";2023;851;872;761;721
"166521";0;0;1;"Metropolitana";2023;587;588;549;434
"166522";1;0;0;"Metropolitana";2023;1000;1000;939;833
"166523";1;1;0;"Metropolitana";2022;572;572;549;689
"166524";0;1;0;"Metropolitana";2023;643;643;513;449
"166525";0;1;1;"Metropolitana";2023;601;614;593;600
"166526";1;0;0;"Tarapaca";2023;699;699;628;676
"166527";1;1;0;"Valparaiso";2023;922;930;731;711
"166528";1;0;0;"Metropolitana";2023;632;633;549;576
"166529";0;1;1;"Metropolitana";2023;886;950;680;770
"166530";0;1;0;"Valparaiso";2023;722;725;575;576
"166531";0;0;0;"Biobio";2020;613;613;523;669
"166532";1;1;0;"Coquimbo";2023;851;882;616;679
"166533";0;0;1;"Metropolitana";2023;780;788;0;0
"166534";1;0;1;"Valparaiso";2023;886;1000;549;726
"166535";1;0;0;"Los Rios";2023;870;909;628;582
"166536";0;1;0;"OHiggins";2023;526;527;346;473
"166537";1;0;0;"Biobio";2023;504;504;549;489
"166538";1;1;0;"Metropolitana";2023;865;956;600;676
"166539";0;0;0;"Araucania";2023;608;608;0;0
"166540";1;0;0;"Araucania";2023;613;616;593;819
"166541";1;1;0;"Maule";2023;599;599;563;770
"166542";0;0;1;"Nuble";2023;582;582;0;0
"166543";1;1;0;"Los Rios";2023;685;685;413;534
"166544";1;0;0;"Los Lagos";2018;488;488;607;699
"166545";1;1;0;"Biobio";2022;893;916;827;711
"166546";1;1;0;"Araucania";2023;722;722;489;484
"166547";1;1;0;"Coquimbo";2023;851;857;785;726
"166548";1;0;0;"Biobio";2023;671;671;535;549
"166549";0;1;0;"Metropolitana";2020;722;737;731;857
"166550";1;1;0;"Coquimbo";2023;765;780;436;489
"166551";1;0;0;"Metropolitana";2022;900;1000;1000;0
"166552";0;0;0;"Metropolitana";2023;640;642;489;491
"166553";1;1;0;"Maule";2022;870;882;585;554
"166554";0;0;1;"Nuble";2023;729;737;593;364
"166555";1;1;0;"Metropolitana";2023;808;860;585;656
"166556";0;0;0;"Metropolitana";2023;542;542;0;506
"166557";1;1;0;"Coquimbo";2023;757;767;628;742
"166558";0;1;0;"Coquimbo";2023;893;957;489;540
"166559";1;0;0;"Biobio";2022;942;1000;963;759
"166560";0;1;1;"Maule";2023;529;529;505;510
"166561";0;1;0;"Metropolitana";2023;837;841;563;686
"166562";0;0;1;"OHiggins";2023;523;523;0;0
"166563";1;1;0;"Atacama";2022;727;749;505;582
"166564";1;1;0;"Los Rios";2021;823;925;642;584
"166565";1;0;0;"Arica";2022;886;988;811;857
"166566";1;0;0;"Atacama";2022;808;808;0;0
"166567";1;1;1;"Metropolitana";2019;857;881;616;641
"166568";1;1;0;"Metropolitana";2023;914;927;963;922
"166569";0;1;1;"Antofagasta";2022;491;491;505;438
"166570";1;1;1;"Valparaiso";2022;857;902;489;510
"166571";1;1;0;"Metropolitana";2023;828;851;505;686
"166572";1;1;0;"Biobio";2022;893;936;688;466
"166573";0;1;0;"Maule";2023;757;773;563;625
"166574";0;0;1;"Metropolitana";2023;743;805;505;549
"166575";1;1;0;"Los Lagos";2021;664;681;403;600
"166576";1;1;0;"Valparaiso";2023;814;896;680;686
"166577";1;1;0;"OHiggins";2020;699;703;785;726
"166578";0;0;0;"Valparaiso";2023;623;623;593;563
"166579";1;0;0;"Los Lagos";2022;751;751;785;819
"166580";0;0;1;"Tarapaca";2023;595;595;513;463
"166581";1;1;0;"Maule";2023;937;1000;731;669
"166582";1;0;0;"Los Rios";2023;965;1000;990;784
"166583";1;0;1;"Maule";2023;766;790;450;496
"166584";0;1;0;"Biobio";2023;757;769;436;409
"166585";0;1;0;"Metropolitana";2023;685;696;465;496
"166586";1;1;0;"Antofagasta";2023;664;671;593;754
"166587";0;1;0;"Metropolitana";2023;851;864;465;473
"166588";1;0;0;"Metropolitana";2023;779;779;498;519
"166589";0;1;0;"OHiggins";2023;590;597;0;0
"166590";1;0;0;"Metropolitana";2019;779;835;811;819
"166591";1;0;0;"Los Rios";2023;879;896;465;584
"166592";1;1;0;"Coquimbo";2023;814;818;657;721
"166593";0;0;1;"Valparaiso";2023;637;644;563;600
"166594";0;0;0;"Arica";2023;814;916;585;567
"166595";0;0;0;"Biobio";2021;572;572;436;423
"166596";1;1;0;"Biobio";2023;594;594;465;506
"166597";0;1;0;"Maule";2023;586;586;563;563
"166598";0;1;0;"Valparaiso";2023;567;567;478;378
"166599";1;1;0;"Metropolitana";2023;793;883;513;738
"166600";1;1;0;"Antofagasta";2023;951;983;705;679
"166601";0;0;1;"Metropolitana";2019;364;364;585;591
"166602";1;0;0;"Maule";2023;900;956;811;418
"166603";1;0;0;"Metropolitana";2021;856;896;0;815
"166604";1;1;0;"Biobio";2023;613;613;505;549
"166605";0;0;0;"Metropolitana";2023;536;536;688;620
"166606";1;0;0;"Metropolitana";2022;622;622;535;676
"166607";0;1;0;"Metropolitana";2023;504;504;498;394
"166608";1;0;0;"Valparaiso";2023;970;1000;696;524
"166609";1;1;0;"Maule";2023;893;920;688;573
"166610";0;1;0;"Maule";2023;622;622;607;636
"166611";0;0;0;"Biobio";2023;671;672;642;434
"166612";0;0;1;"Los Lagos";2023;506;506;0;540
"166613";1;1;0;"Los Lagos";2023;594;594;450;466
"166614";0;0;0;"Arica";2022;643;647;576;600
"166615";1;1;0;"Valparaiso";2023;643;643;523;549
"166616";0;0;1;"Metropolitana";2023;766;808;669;669
"166617";1;1;0;"Araucania";2023;551;551;549;573
"166618";0;0;1;"Metropolitana";2023;459;459;0;0
"166619";0;1;0;"Valparaiso";2023;558;558;505;524
"166620";1;1;1;"Valparaiso";2023;729;766;549;576
"166621";1;0;0;"Coquimbo";2023;886;896;773;815
"166622";1;1;1;"Arica";2023;914;969;535;524
"166623";0;1;0;"Metropolitana";2023;572;572;607;620
"166624";1;0;1;"Maule";2023;794;878;576;563
"166625";0;0;1;"Tarapaca";2023;667;667;0;0
"166626";0;0;0;"Los Lagos";2023;594;594;593;496
"166627";0;1;0;"Valparaiso";2023;643;643;0;636
"166628";1;1;0;"Metropolitana";2022;808;823;535;721
"166629";0;1;0;"Metropolitana";2023;742;773;563;669
"166630";1;0;0;"Biobio";2023;823;832;827;726
"166631";1;0;0;"Metropolitana";2023;907;988;811;726
"166632";0;0;0;"Metropolitana";2023;632;761;489;476
"166633";0;0;1;"Metropolitana";2023;0;0;0;0
"166634";0;0;0;"Metropolitana";2023;727;727;523;540
"166635";0;0;1;"Metropolitana";2016;459;477;680;625
"166636";0;1;0;"Los Lagos";2023;536;536;585;473
"166637";1;0;0;"Coquimbo";2023;851;862;669;563
"166638";1;1;1;"Maule";2021;623;631;489;573
"166639";0;0;0;"Metropolitana";2023;771;788;669;591
"166640";1;0;1;"Metropolitana";2023;829;893;535;641
"166641";0;1;1;"Coquimbo";2018;459;473;0;0
"166642";1;1;0;"Valparaiso";2023;636;636;523;651
"166643";0;0;0;"Metropolitana";2023;785;808;939;707
"166644";1;1;1;"Valparaiso";2013;545;549;669;799
"166645";0;1;0;"Biobio";2023;400;400;450;534
"166646";0;1;1;"Valparaiso";2023;623;629;450;367
"166647";1;1;0;"Valparaiso";2023;808;812;628;582
"166648";0;0;1;"Antofagasta";2013;379;385;0;0
"166649";0;0;1;"OHiggins";2023;752;833;593;554
"166650";0;0;0;"Coquimbo";2023;515;515;424;378
"166651";0;1;0;"Metropolitana";2023;680;690;478;418
"166652";1;1;0;"Maule";2022;751;760;403;611
"166653";0;1;0;"Los Lagos";2023;604;629;0;0
"166654";0;1;0;"Maule";2021;722;730;563;597
"166655";0;1;1;"Metropolitana";2022;529;535;478;584
"166656";0;1;0;"Metropolitana";2022;558;558;513;534
"166657";1;0;0;"Metropolitana";2018;572;572;669;738
"166658";1;1;0;"Metropolitana";2022;865;911;642;0
"166659";0;1;0;"Coquimbo";2023;536;536;513;636
"166660";0;1;0;"Metropolitana";2023;488;488;450;496
"166661";1;1;0;"Arica";2022;765;766;563;607
"166662";1;0;0;"Metropolitana";2023;942;1000;705;636
"166663";0;1;0;"Metropolitana";2023;879;907;679;742
"166664";0;0;1;"Metropolitana";2023;587;587;616;519
"166665";0;1;0;"Metropolitana";2023;526;526;489;394
"166666";0;1;1;"Biobio";2023;616;616;0;0
"166667";1;1;0;"Los Lagos";2022;823;837;746;591
"166668";0;1;1;"Araucania";2023;757;819;465;418
"166669";0;0;0;"Maule";2023;814;822;785;496
"166670";1;0;0;"Valparaiso";2021;650;650;465;524
"166671";1;0;0;"Metropolitana";2022;594;602;642;742
"166672";0;0;0;"Metropolitana";2023;599;599;535;554
"166673";1;0;0;"Maule";2023;900;907;773;802
"166674";1;1;0;"Tarapaca";2023;907;912;535;686
"166675";0;0;0;"Metropolitana";2023;367;367;465;476
"166676";0;1;0;"Metropolitana";2023;536;536;669;589
"166677";0;0;0;"Biobio";2023;604;718;413;418
"166678";0;0;0;"Arica";2023;907;975;844;774
"166679";0;0;0;"Los Lagos";2023;510;510;478;375
"166680";1;1;0;"Araucania";2023;837;851;827;676
"166681";1;1;0;"Nuble";2023;599;599;489;582
"166682";0;0;1;"OHiggins";2023;450;450;498;418
"166683";1;1;1;"Antofagasta";2022;801;855;523;696
"166684";1;0;0;"Metropolitana";2023;551;551;705;878
"166685";1;0;1;"Metropolitana";2020;729;756;0;679
"166686";1;1;0;"Atacama";2023;979;988;523;651
"166687";0;1;0;"Metropolitana";2023;751;752;513;491
"166688";0;0;1;"Metropolitana";2023;322;322;436;496
"166689";0;1;1;"Biobio";2023;672;675;616;466
"166690";1;1;0;"Metropolitana";2021;771;767;498;466
"166691";0;1;1;"Metropolitana";2023;402;402;392;0
"166692";1;1;0;"Arica";2023;928;934;628;481
"166693";0;1;0;"OHiggins";2023;823;840;535;491
"166694";0;0;0;"Biobio";2023;526;526;0;0
"166695";1;1;1;"Metropolitana";2023;914;983;593;738
"166696";0;0;0;"Biobio";2023;956;971;785;707
"166697";1;1;0;"Metropolitana";2023;907;972;563;656
"166698";0;0;0;"Araucania";2023;657;657;523;582
"166699";1;0;0;"Metropolitana";2023;900;910;746;707
"166700";1;0;0;"Metropolitana";2023;970;988;989;854
"166701";1;0;0;"Araucania";2023;586;586;717;484
"166702";1;0;0;"Metropolitana";2023;765;788;392;676
"166703";0;0;0;"Valparaiso";2023;675;682;563;620
"166704";0;1;0;"Araucania";2022;842;886;0;0
"166705";0;0;0;"Coquimbo";2023;793;801;616;726
"166706";1;1;0;"Nuble";2022;886;924;0;573
"166707";0;0;1;"Metropolitana";2021;275;285;498;506
"166708";1;1;0;"Los Rios";2022;643;649;0;463
"166709";0;1;1;"Los Rios";2023;715;737;513;584
"166710";0;0;1;"Metropolitana";2022;450;450;523;500
"166711";0;1;1;"Araucania";2023;752;825;478;524
"166712";1;0;0;"Metropolitana";2023;823;827;717;563
"166713";1;1;0;"Aysen";2023;685;685;523;496
"166714";1;1;0;"Metropolitana";2022;657;684;505;656
"166715";1;0;0;"Nuble";2023;713;713;505;597
"166716";1;1;0;"Valparaiso";2022;657;657;505;686
"166717";1;1;0;"Los Lagos";2023;808;845;657;699
"166718";1;0;0;"Metropolitana";2023;757;780;761;582
"166719";0;1;0;"Metropolitana";2023;558;558;413;466
"166720";1;0;0;"Metropolitana";2023;793;801;963;815
"166721";0;1;1;"Maule";2023;837;872;523;620
"166722";1;1;0;"Biobio";2012;585;585;450;625
"166723";0;0;0;"Nuble";2018;859;1000;0;0
"166724";1;0;1;"Arica";2023;865;882;599;510
"166725";0;1;0;"Metropolitana";2023;951;960;679;738
"166726";0;1;0;"Valparaiso";2022;657;662;505;591
"166727";0;0;1;"Los Lagos";2023;837;906;628;589
"166728";1;0;1;"OHiggins";2023;942;1000;731;651
"166729";0;1;0;"Maule";2023;765;790;642;669
"166730";1;1;0;"Los Lagos";2023;757;771;436;563
"166731";0;1;0;"Metropolitana";2023;671;672;563;611
"166732";1;1;0;"Metropolitana";2021;870;878;696;788
"166733";1;1;1;"Maule";2023;644;652;616;699
"166734";1;1;0;"Metropolitana";2023;699;724;450;607
"166735";0;0;0;"Valparaiso";2020;708;716;607;676
"166736";0;1;0;"Valparaiso";2023;694;705;575;576
"166737";0;0;0;"Biobio";2023;713;717;0;0
"166738";1;0;0;"Metropolitana";2023;856;856;917;815
"166739";1;0;0;"Valparaiso";2023;937;942;746;759
"166740";1;1;0;"Metropolitana";2023;742;742;489;625
"166741";0;1;0;"Biobio";2023;914;927;746;620
"166742";1;0;0;"Metropolitana";2023;856;856;827;665
"166743";1;0;0;"Maule";2023;608;608;696;438
"166744";1;1;0;"Metropolitana";2023;865;962;688;874
"166745";1;1;0;"Maule";2023;985;991;1000;837
"166746";1;1;0;"Los Lagos";2023;893;908;717;607
"166747";0;1;0;"Antofagasta";2023;0;0;0;0
"166748";0;1;0;"Maule";2023;643;643;0;0
"166749";1;1;1;"Coquimbo";2023;815;848;505;506
"166750";1;1;0;"Araucania";2023;922;966;523;582
"166751";1;1;0;"Biobio";2023;856;875;585;742
"166752";0;1;0;"Metropolitana";2023;699;736;0;418
"166753";0;1;0;"Metropolitana";2023;886;894;549;496
"166754";1;1;0;"OHiggins";2022;771;771;669;0
"166755";0;0;0;"Metropolitana";2023;628;628;696;476
"166756";1;1;0;"Metropolitana";2023;814;822;465;597
"166757";1;1;0;"Araucania";2022;657;657;669;600
"166758";0;1;1;"Biobio";2023;644;644;403;449
"166759";0;0;0;"Biobio";2023;456;456;0;364
"166760";0;1;0;"Metropolitana";2021;900;936;696;721
"166761";0;0;0;"Biobio";2023;636;636;628;449
"166762";1;0;0;"Metropolitana";2022;757;773;593;679
"166763";1;0;0;"Metropolitana";2022;699;711;616;656
"166764";1;1;0;"Arica";2023;914;927;607;636
"166765";0;0;0;"Metropolitana";2023;613;613;535;589
"166766";0;1;0;"Valparaiso";2023;608;608;0;0
"166767";1;0;0;"Maule";2023;736;736;616;607
"166768";0;1;1;"Biobio";2023;801;810;498;476
"166769";0;1;0;"Metropolitana";2023;717;803;0;0
"166770";0;1;0;"Metropolitana";2023;580;580;599;656
"166771";1;1;0;"Valparaiso";2022;727;744;576;651
"166772";0;0;0;"Metropolitana";2023;697;727;0;0
"166773";1;0;0;"Maule";2022;713;715;811;711
"166774";1;1;1;"Biobio";2023;880;988;563;600
"166775";0;1;0;"Metropolitana";2023;680;680;563;600
"166776";0;1;0;"Coquimbo";2023;456;456;616;636
"166777";0;0;0;"OHiggins";2023;590;597;0;0
"166778";0;1;0;"Coquimbo";2023;685;699;523;388
"166779";0;0;1;"Metropolitana";2023;630;642;0;0
"166780";0;0;0;"Maule";2023;708;708;0;0
"166781";0;1;0;"Biobio";2023;558;558;669;721
"166782";0;1;1;"Metropolitana";2023;681;685;505;378
"166783";0;1;0;"Metropolitana";2023;429;430;0;0
"166784";1;1;0;"Arica";2023;900;921;680;611
"166785";0;0;0;"Metropolitana";2023;671;671;535;686
"166786";0;0;0;"OHiggins";2022;613;613;585;686
"166787";0;0;1;"Metropolitana";2014;418;418;585;576
"166788";0;0;0;"Metropolitana";2022;643;643;600;607
"166789";0;0;0;"Metropolitana";2023;504;504;0;0
"166790";1;0;1;"Metropolitana";2023;686;695;535;524
"166791";1;0;1;"Metropolitana";2023;709;1000;413;405
"166792";1;0;0;"Valparaiso";2023;893;909;797;582
"166793";1;1;0;"Maule";2015;504;514;505;0
"166794";0;0;1;"Metropolitana";2017;574;590;599;815
"166795";1;1;1;"Los Rios";2023;729;789;413;506
"166796";0;0;0;"Tarapaca";2023;599;599;489;397
"166797";0;1;0;"Metropolitana";2023;808;846;628;611
"166798";1;0;0;"Metropolitana";2023;837;908;688;669
"166799";0;0;0;"Metropolitana";2023;757;772;0;466
"166800";0;1;0;"OHiggins";2021;671;739;450;656
"166801";1;0;0;"Biobio";2023;685;692;688;534
"166802";0;0;1;"Biobio";2022;738;786;0;0
"166803";0;1;1;"Araucania";2023;582;582;450;418
"166804";0;1;0;"Metropolitana";2020;808;843;0;0
"166805";1;0;1;"Araucania";2019;411;428;535;707
"166806";1;1;0;"Los Lagos";2023;808;818;523;689
"166807";1;1;0;"Antofagasta";2022;779;818;616;699
"166808";1;1;0;"Metropolitana";2023;771;771;897;656
"166809";0;1;0;"Maule";2022;694;694;450;679
"166810";0;0;0;"Coquimbo";2023;900;1000;513;549
"166811";1;1;1;"OHiggins";2020;529;531;600;0
"166812";0;0;1;"Antofagasta";2023;724;733;0;0
"166813";1;1;0;"Metropolitana";2023;893;936;585;576
"166814";0;1;1;"Metropolitana";2023;672;673;505;409
"166815";0;0;0;"Atacama";2022;330;330;465;473
"166816";0;1;0;"Valparaiso";2022;510;511;535;563
"166817";0;0;1;"Maule";2023;681;716;523;481
"166818";0;1;1;"Biobio";2023;700;850;0;0
"166819";1;0;0;"Biobio";2023;856;887;761;679
"166820";1;1;0;"OHiggins";2020;929;993;413;679
"166821";0;0;1;"Araucania";2023;695;725;489;423
"166822";1;0;1;"Valparaiso";2023;780;888;549;669
"166823";0;0;0;"Biobio";2023;668;684;0;0
"166824";0;1;1;"Coquimbo";2022;715;738;523;496
"166825";0;1;0;"Metropolitana";2023;928;968;773;707
"166826";1;1;0;"Metropolitana";2023;851;874;688;788
"166827";0;1;0;"Metropolitana";2023;942;944;773;721
"166828";1;1;0;"Metropolitana";2022;608;608;575;665
"166829";0;1;1;"Coquimbo";2023;497;497;513;620
"166830";0;1;0;"Metropolitana";2023;828;843;450;567
"166831";0;0;0;"Metropolitana";2023;558;558;498;350
"166832";0;1;1;"Metropolitana";2023;554;563;403;338
"166833";1;0;0;"Metropolitana";2020;799;799;917;754
"166834";0;0;1;"Metropolitana";2023;695;709;549;489
"166835";1;1;0;"Valparaiso";2023;994;1000;917;899
"166836";0;0;0;"Araucania";2023;771;779;585;656
"166837";0;1;0;"Metropolitana";2023;823;830;593;759
"166838";1;1;0;"Los Rios";2022;785;812;628;625
"166839";0;1;0;"Valparaiso";2023;526;526;535;534
"166840";1;1;0;"Nuble";2022;650;650;616;620
"166841";1;1;0;"Antofagasta";2023;664;664;593;656
"166842";0;1;1;"OHiggins";2023;268;268;505;364
"166843";1;0;0;"Antofagasta";2019;463;463;939;726
"166844";0;0;0;"Metropolitana";2023;558;558;600;584
"166845";1;1;0;"Tarapaca";2023;650;650;498;651
"166846";0;0;1;"Atacama";2023;609;609;549;519
"166847";0;0;0;"Valparaiso";2023;618;678;465;388
"166848";0;0;0;"Metropolitana";2023;844;969;523;388
"166849";0;1;0;"Biobio";2022;608;610;535;434
"166850";0;1;1;"Metropolitana";2023;780;858;549;466
"166851";0;1;1;"Metropolitana";2023;554;560;0;0
"166852";1;1;0;"Valparaiso";2023;580;580;563;641
"166853";0;0;0;"Metropolitana";2023;567;567;424;423
"166854";0;0;1;"Metropolitana";2021;686;689;563;770
"166855";0;0;1;"Valparaiso";2023;545;545;0;0
"166856";1;1;0;"Metropolitana";2023;722;722;549;582
"166857";0;1;1;"Metropolitana";2023;601;641;0;0
"166858";0;0;0;"Metropolitana";2023;425;425;478;375
"166859";0;0;0;"Los Lagos";2023;599;610;0;0
"166860";0;1;1;"Metropolitana";2023;695;725;478;519
"166861";1;1;0;"Metropolitana";2023;650;650;688;686
"166862";1;0;0;"Metropolitana";2022;599;599;0;837
"166863";1;0;0;"Magallanes";2023;708;720;436;554
"166864";1;1;0;"Biobio";2023;893;904;844;597
"166865";1;1;0;"Biobio";2020;613;613;0;0
"166866";0;0;1;"Valparaiso";2023;443;443;0;0
"166867";1;1;0;"Maule";2023;937;986;797;857
"166868";1;1;0;"Maule";2022;613;613;549;338
"166869";0;1;0;"OHiggins";2021;742;756;717;699
"166870";1;1;1;"Araucania";2023;787;854;465;597
"166871";1;1;0;"Metropolitana";2023;914;923;939;707
